#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321AA294A
#Date Time: 2025-12-03 02:07:16.358
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10296.5 Hz
#BINs: 4097
#Rate: 20593.1 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10296.5 Hz
#BINs: 4097
#Rate: 20593.1 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.52387 V
#Offset: 2.0171e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.53977 V
#Offset: -0.000132272 V
#Attenuation: 1 X
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 10 kHz
#Period: 100 us
#Amplitude: 15 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz)	Trace 1 (dBV)	Phase (deg)	Trace 2 (dBV)	Phase (deg)
1762.176463395799	-71.88427633994037	14.11275814581792	-90.42867535231478	-42.6929777659779
1764.690267195223	-72.34071575948073	-157.2106889689376	-87.70380978173685	131.4798634928889
1767.204070994646	-74.57520071701879	23.36632413529486	-91.9585499535136	-61.22930199502321
1769.717874794069	-70.67292468234392	170.5392467614209	-100.5127269355777	47.17091107972069
1772.231678593493	-67.0307974409121	-47.98195292389683	-98.61505093127953	-152.4728917745164
1774.745482392916	-66.10671414111661	90.26391692710247	-99.50493374090416	-156.9815125146526
1777.259286192339	-65.47276625610985	-121.301104510868	-86.89590330171369	27.37716120622963
1779.773089991763	-62.56590528271907	37.74754904737294	-83.69190226669912	-160.855596602295
1782.286893791186	-59.38641713842567	-154.6332845591365	-81.87997615781302	12.87346854366899
1784.80069759061	-58.77661502699024	18.52343798410784	-81.74114001655049	-166.1182294224261
1787.314501390033	-59.40075458324934	-160.8917542590228	-84.77650715632863	17.08378053618339
1789.828305189456	-59.71037789713758	22.96438607024879	-90.74618099362837	-162.6182349856623
1792.34210898888	-60.80393747181511	-158.7555891693167	-99.74707331130558	26.47821365971707
1794.855912788303	-65.01051519149951	9.54113706128339	-96.31194948852688	-38.04500408189796
1797.369716587727	-68.90935748431166	143.6475240259899	-91.15475238856371	151.8431066285727
1799.88352038715	-64.81539741752157	-64.66357229316826	-92.96548265383583	-22.72613254645306
1802.397324186574	-62.02252914433488	99.80854879460303	-94.31150808501448	172.1720145621626
1804.911127985997	-60.57789265509186	-97.29681470002515	-95.94711455675503	3.918014710976994
1807.42493178542	-60.56085167881002	67.84128306257786	-96.09060783991963	-170.0197020835282
1809.938735584844	-60.85691251110313	-132.1277029965571	-92.06001345777553	-6.111991305875406
1812.452539384267	-60.28318002581752	29.01768883607784	-88.7603625642361	169.0837851148605
1814.96634318369	-61.21889331285564	-164.1595472981168	-87.46297893832323	-4.489233065475823
1817.480146983114	-64.59534079714898	0.7955564352380391	-88.43996165740784	176.4643602600075
1819.993950782537	-68.54325178047955	158.6138074023121	-90.42203423898492	4.887343179891088
1822.507754581961	-73.40585976392843	-48.85307506807382	-95.43486990033395	-140.975355196665
1825.021558381384	-78.02078434395078	47.25252103603774	-97.5790417192441	160.2097546179991
1827.535362180807	-71.74343563352927	165.2715621466766	-94.86174323639261	13.34496054998639
1830.049165980231	-68.95293309265723	-37.35396117014794	-96.83396009244649	-169.879728794972
1832.562969779654	-69.56199839064618	132.85670540131	-93.87070105971097	4.708051351613983
1835.076773579078	-70.91303623712973	-40.29525885583588	-95.96899640943313	-178.971915176164
1837.590577378501	-72.04052453203789	157.0073585643007	-96.52099109826459	-43.27633039841697
1840.104381177924	-73.2536909602527	-6.038848932499095	-90.97215011159989	149.456329002775
1842.618184977348	-70.82347475757449	-160.2247717628656	-88.87297756430586	-10.75131769908606
1845.131988776771	-69.8968215551666	40.68056160234918	-90.12190321392885	173.2449296064269
1847.645792576194	-73.23145087479045	-104.0011006039275	-93.3693096217215	-5.645456805986575
1850.159596375618	-69.79430814927458	110.5329307800149	-101.3837380002236	165.9898820016282
1852.673400175041	-65.11560108091091	-67.30567393324746	-97.50370801818019	-120.3727685066057
1855.187203974465	-64.49273041767105	119.4959077116494	-91.98159960809689	62.66414587797197
1857.701007773888	-66.17252061354874	-57.76276348470018	-92.48586961305649	-96.75679451391809
1860.214811573311	-68.15306987404598	95.0004794951389	-100.8925212572637	100.2849487545792
1862.728615372735	-68.39111527349269	-129.8364852358311	-98.90058592476632	84.91056728990215
1865.242419172158	-66.41545023299577	19.22667556363513	-89.36556697066821	-83.11385204252844
1867.756222971582	-63.83993090732815	-171.0243318679869	-83.73131607405099	108.7965246941047
1870.270026771005	-63.36808888959204	9.921683017328915	-81.82847228645899	-68.18910157472504
1872.783830570429	-66.59435180542349	-170.7415162949478	-81.92656045663773	116.2712980410751
1875.297634369852	-71.40145289118794	-23.42635931004381	-82.63495342036634	-57.72220956638014
1877.811438169275	-72.35834095063832	103.981133983572	-85.16954706742062	127.4161935549062
1880.325241968699	-70.34852664977717	-120.5875110659341	-88.15114171004433	-39.93630684381693
1882.839045768122	-72.23004070319195	38.05276094321781	-91.43212210382129	123.0926737801664
1885.352849567545	-74.95697933472621	117.8155719102905	-92.22049522903647	-121.5488198880264
1887.866653366969	-66.32638181887184	-91.1178630029989	-92.18634635894281	9.73655104542868
1890.380457166392	-62.98582472045511	79.81034452790203	-90.48567572028912	143.7009319999283
1892.894260965816	-63.01944442295025	-106.7890462116941	-86.83225029289892	-64.80022417708503
1895.408064765239	-66.12784357710404	66.70281152944628	-83.68326819323815	90.73903689394756
1897.921868564662	-70.74012510807678	-128.2178076936426	-82.78810315593149	-102.450719624496
1900.435672364086	-77.55721385747044	30.83685223465971	-85.18654397656891	70.08850023651085
1902.949476163509	-76.1482423867424	150.3268754634814	-88.98688457072269	-125.6469068718334
1905.463279962933	-70.73370792291432	-33.61209697383928	-92.49897926135392	4.545078196753711
1907.977083762356	-73.84436614380166	165.4853634349024	-89.72260615677543	130.2250264831683
1910.490887561779	-72.50590221788728	45.84597074594819	-89.47132542622627	-66.20188631402351
1913.004691361203	-67.46757034553762	-118.0460327373254	-90.6489109810787	102.8017287052056
1915.518495160626	-65.31350363402565	83.67892861367041	-91.78705173098861	-67.91257737696141
1918.03229896005	-64.11803497576001	-73.49063841234236	-91.79440317505859	163.7078123381623
1920.546102759473	-65.38619616120187	120.7863277051177	-86.77131773351057	3.347315961167438
1923.059906558896	-69.71487275927491	-52.36179633795648	-82.46905889933169	173.5196083683343
1925.57371035832	-71.93782090900538	102.3940437420689	-80.32544916332691	-17.6018957264561
1928.087514157743	-69.88622051468619	-105.0996475798524	-80.48425013789495	150.6586681194863
1930.601317957166	-72.82173886944386	36.40647188892938	-80.59839753851486	-43.07031685837513
1933.11512175659	-78.68084801042374	99.78070900385956	-79.56628862908235	126.82948901387
1935.628925556013	-67.22131918016711	-147.988593770784	-79.73006553561272	-57.43137513260848
1938.142729355437	-64.68131296204508	28.51854522297598	-81.90106709741622	122.3084314435971
1940.65653315486	-64.51532380022782	-146.047093819517	-84.68766510225522	-48.98305831749302
1943.170336954284	-64.01669705291499	34.3680575167841	-88.6374345888248	151.3635586615416
1945.684140753707	-65.15122335308369	-131.0549278421088	-95.20650216353852	25.63881338792385
1948.19794455313	-63.72648293057694	71.0998847693192	-92.68913722190652	-107.0335129234778
1950.711748352554	-63.02671229745026	-115.1618310852007	-95.511752816099	64.21893226226119
1953.225552151977	-66.63692795271147	62.26376850206967	-106.4724382739609	-64.43579331197698
1955.739355951401	-72.85947431005668	-56.0553646023055	-95.81946547531699	143.6149684215476
1958.253159750824	-69.02722128481042	165.2764466802071	-91.58735925737732	-47.17509862578187
1960.766963550247	-68.28788934323714	-24.19057873452152	-88.67811366054008	131.5492678305335
1963.280767349671	-72.19716800143024	127.3834165848355	-88.35923951008931	-54.27499121641667
1965.794571149094	-69.41605057716758	-154.9566654394466	-90.32554853798372	104.9020653865647
1968.308374948517	-62.84757817487345	-0.8125869067085409	-90.702688957139	-104.1821645021025
1970.822178747941	-61.22906583921733	163.4105895956824	-89.29608347036314	54.45283386078373
1973.335982547364	-62.46667945371929	-18.53343987333647	-88.03966038140285	-128.2589325016331
1975.849786346788	-66.69511502114329	174.3912671183742	-86.4271351481438	66.12514721041968
1978.363590146211	-73.30572338027062	7.455260908492112	-86.62847376257632	-98.83828269135502
1980.877393945634	-78.7747121001084	-95.79460209256301	-89.43882472521062	98.02847577727725
1983.391197745058	-71.12688167173933	112.3935877568015	-91.68436068412024	-89.21613372371674
1985.905001544481	-70.6807485449132	-71.74122634035214	-94.29611084310331	40.85486353416577
1988.418805343905	-70.68962806613283	109.7674132184118	-90.93683649751979	171.1284377761106
1990.932609143328	-69.17298689682687	-90.54236554612129	-87.31088134094657	-14.13417813679761
1993.446412942751	-67.34433679141775	51.56020202067472	-85.46032772994735	164.1210697586301
1995.960216742175	-67.53618638150256	-160.3725148555486	-86.83321243005014	-21.01330070851481
1998.474020541598	-69.67471756245382	0.5240424452321192	-91.12840400036691	144.7495749434301
2000.987824341022	-72.93959489052165	174.6279102463275	-93.42568517869429	-66.16117152452888
2003.501628140445	-76.46580373800114	-45.53616020061507	-92.39815190363601	82.79879607356133
2006.015431939868	-79.6683388701443	88.58703643929439	-90.90557208921825	-110.724345660735
2008.529235739292	-80.04022993093977	-27.33934013873472	-89.83303099283788	77.68881588217374
2011.043039538715	-69.78248733604264	153.5864892321539	-87.69647936613083	-90.50251000845769
2013.556843338139	-66.09369942034041	-30.71952428430456	-86.46249974628381	92.25416106820147
2016.070647137562	-64.17175822643924	148.2280915420115	-86.37743459554341	-88.81984704075356
2018.584450936985	-63.90124827024789	-38.93913040158833	-87.34585805305797	94.62378287590479
2021.098254736409	-65.61878690193311	134.7230662774874	-91.0466255167229	-75.97728178417485
2023.612058535832	-67.3751192408952	-49.18238144919461	-98.30144125390441	124.8892455988
2026.125862335256	-67.76267492480679	120.2223161181769	-96.9473433874284	45.86550946020672
2028.639666134679	-68.46724642326868	-58.03541876131791	-90.39756366708686	-117.0235073919973
2031.153469934102	-72.01827256200653	141.5844225467191	-89.8629519168564	66.61291206399653
2033.667273733526	-81.56513604426813	9.393296587050903	-89.18936717621862	-114.8011351442572
2036.181077532949	-73.21022238709149	-100.7320954873444	-87.43835835067978	55.25454550435185
2038.694881332372	-66.69256524746022	82.81796684525824	-86.4713635303501	-130.4543586747703
2041.208685131796	-65.13961711266342	-91.30802928403168	-87.2608277393353	65.21146711038098
2043.722488931219	-67.16517124721182	76.44046960045152	-88.3849916688719	-83.61796452357594
2046.236292730643	-68.64474890573648	-137.4970284466595	-89.21201511020372	129.7034336018465
2048.750096530066	-69.14424983860096	24.57593076956456	-86.80576075394055	-15.96089611300186
2051.263900329489	-68.45075919048621	-174.3768955595803	-85.55186025663842	176.5285017388492
2053.777704128913	-68.46214098882618	1.67348775226297	-88.65507345762319	-4.373713510449162
2056.291507928336	-71.12930016297958	-167.3561738074187	-93.28860458441439	150.354937056483
2058.80531172776	-70.84987592375435	15.37121255891491	-91.78536016058727	-75.65423183594616
2061.319115527183	-70.27392727448172	-165.7064110234417	-89.20671524850476	87.47418166414053
2063.832919326606	-70.37748236795416	8.790242581841376	-89.31272728211076	-98.73183884994116
2066.34672312603	-68.15303704717297	-174.6712155512949	-90.00684164489947	80.82134127921414
2068.860526925453	-66.14959029655049	-0.427800982317921	-92.80977540424695	-89.56709095649467
2071.374330724876	-64.82148256706039	172.719339944695	-99.05539771191805	95.14691659806461
2073.8881345243	-63.68720699600105	-7.625190999884349	-100.8050183755227	-145.5698864797582
2076.401938323723	-63.18618700455393	173.1499228083489	-94.82405878306525	-13.06782878065231
2078.915742123147	-65.2268331436868	-0.4335337482863174	-90.37552568266273	144.5662589903188
2081.42954592257	-70.04386613291656	-155.4819008914567	-90.03522307492494	-42.35683957287426
2083.943349721993	-72.10444587515416	56.38670530803151	-90.89515989947998	116.5473273037841
2086.457153521417	-72.22917317772848	-107.2834543910987	-88.43032704979643	-92.66689823437531
2088.97095732084	-73.45028580150797	84.10080737640362	-87.98390092654799	77.12340566225625
2091.484761120264	-77.1687801329178	-96.49688372074804	-91.04591416249949	-94.28440089869011
2093.998564919687	-79.77202937664889	76.25241082106304	-95.21486406703494	119.4064216856856
2096.51236871911	-77.58625548949347	-112.1278910669992	-96.08774550470572	3.679430543980939
2099.026172518534	-77.80906522347367	72.85251032076934	-94.9431119045915	-150.5478845954229
2101.539976317958	-74.38145392502574	-115.6262955622625	-99.39303990284077	14.78236705162641
2104.053780117381	-68.8032313320589	60.69702647062684	-103.478665741518	172.2465433421017
2106.567583916804	-67.19885636878067	-101.5523428603475	-99.01377536878664	-54.6807709165782
2109.081387716228	-65.81668860134752	96.10713424478284	-95.613485505529	113.4601957970357
2111.595191515651	-65.2809937121832	-70.46112403135589	-107.4231593775608	-17.01683224741719
2114.108995315074	-65.97554721091365	134.5522847234278	-96.1443176824303	-107.017252983779
2116.622799114498	-67.14851905642355	-16.16288939678967	-89.96032032481081	83.33260863007293
2119.136602913921	-67.01631817085793	-164.6766149951568	-86.76809512790987	-85.18758936811878
2121.650406713345	-65.11078970080291	30.05471123215386	-85.9025610495342	109.576785519647
2124.164210512768	-64.55763462526869	-148.7271131699859	-84.97550212964201	-54.3916752243398
2126.678014312191	-66.4492123470468	32.99769537054903	-85.89265179463105	140.204487402786
2129.191818111615	-70.29669052062262	-147.1843721571489	-87.65181246694054	-14.09163619351027
2131.705621911038	-73.65469332676477	4.274696304943076	-87.42155470536142	-170.869051388486
2134.219425710462	-73.79807246703639	134.7972896560199	-87.68113114945947	27.55106560018874
2136.733229509885	-70.81924232739806	-58.15309358760269	-89.42575464928149	-138.7696199436751
2139.247033309308	-68.3249952706575	142.3354249313351	-94.7365040768662	42.16963418973886
2141.760837108732	-70.11437954292698	-26.99232201292854	-104.4281629131649	164.9012505028023
2144.274640908155	-77.36603624257229	-101.161295876168	-99.62959513734155	-107.0381161607577
2146.788444707578	-64.78591601382807	112.6512086668368	-93.88811078189289	44.8930727107156
2149.302248507002	-61.76408123291508	-59.13395783901557	-93.5468160062332	-119.4310936545958
2151.816052306425	-61.31741609499173	122.7047132285327	-97.47670122714689	100.7416374993959
2154.329856105849	-61.98826287800719	-61.92710877148762	-112.9139718625868	-26.58080244309264
2156.843659905272	-65.13894531948323	124.1255322702167	-101.151858494281	-68.34082267688188
2159.357463704695	-72.61599965517559	-29.24365536490326	-94.84825818935016	99.18062626993176
2161.871267504119	-77.90744195580676	-127.428410321794	-91.40284643075377	-83.90909471958126
2164.385071303542	-79.96221240943594	117.9624965970292	-90.71213196542141	98.35173655845711
2166.898875102966	-69.26228652198056	28.42296537101718	-92.89590940862371	-81.09022194504517
2169.412678902389	-62.65894195094377	-137.947997951112	-97.67670553163163	109.3983085295641
2171.926482701812	-61.03630737572405	52.47916900445287	-97.6528833922915	-33.29835877580534
2174.440286501236	-62.0168426329185	-119.8917824830177	-92.81355437316122	169.6570278228892
2176.954090300659	-68.33350497003866	64.04054587569632	-88.04331663560632	11.11153657710164
2179.467894100083	-70.98861292458739	30.12246763659584	-85.49284346309523	-157.85957514677
2181.981697899506	-63.05931385026537	-141.916671191565	-86.57007604247873	25.1066652842539
2184.495501698929	-62.60995264167774	36.55063622015849	-90.4109964760448	-158.3587253650325
2187.009305498353	-64.40117114403546	-153.2845105766169	-97.40819420292797	2.13694068379752
2189.523109297776	-69.62415103565866	23.40486742541957	-99.97289952343451	75.24685450417857
2192.036913097199	-77.05306358552031	-80.89979715261174	-92.69208383145916	-117.6844530085144
2194.550716896623	-73.39562036766455	106.9630826626419	-91.01801086262866	71.83279250049141
2197.064520696046	-71.59658817640415	-95.89928175398043	-92.0889068429956	-102.6246654869842
2199.57832449547	-70.00837863687995	89.71985232360099	-92.63622432689864	91.85050790204009
2202.092128294893	-68.66533453419905	-86.37004494762184	-91.76902855123583	-74.38911321262893
2204.605932094316	-67.48437678978092	115.7031354111327	-91.59316224014665	114.8616996583623
2207.11973589374	-65.4516540634516	-34.6465760599444	-88.70700634368505	-67.32532973275055
2209.633539693163	-64.55524074347821	152.6441097567146	-87.08833338890473	94.43179595640514
2212.147343492587	-66.17991621667657	-41.02207652568023	-88.09571509653659	-109.381866409241
2214.66114729201	-70.51975584247603	90.38285916298136	-88.74233063953051	52.60181929348502
2217.174951091433	-69.67716898777441	-137.8643437902436	-90.56813486890562	-164.3496242538013
2219.688754890857	-70.62037925917086	17.81687878570149	-88.89717213772565	-35.20666434616105
2222.20255869028	-70.84898340595247	162.0632857296687	-90.01161297113222	142.4078713221026
2224.716362489703	-73.41887098548254	-27.82770196292639	-95.30671051628106	-13.21986707938746
2227.230166289127	-73.71627370741524	159.4140899002296	-95.50480459400093	-117.6364731537808
2229.74397008855	-68.05174498834445	-11.8343259614622	-88.05009504849993	89.37964020256102
2232.257773887974	-64.32506151879569	-170.39369360891	-86.13079012496044	-78.75049085846358
2234.771577687397	-63.83840968612239	15.69663388430441	-86.09581945527407	108.8243082901682
2237.285381486821	-66.63770785392248	-175.4889283375115	-88.20023761184225	-68.98132568835557
2239.799185286244	-68.19480215457821	11.88415872102473	-94.5788908438642	131.3173077405681
2242.312989085668	-67.96357179956786	-143.0721101165429	-95.04177192266098	-1.231386717146191
2244.826792885091	-68.61999117357047	49.4972767213293	-93.87728460147316	-164.4450090396557
2247.340596684514	-69.55896295375948	-148.414954216602	-95.34067725433216	11.83926728866637
2249.854400483938	-69.62838561793011	6.047678693662844	-94.54154411202359	154.2826947203963
2252.368204283361	-72.12329839616905	161.3636066224668	-94.8750597633514	-52.89595946527362
2254.882008082785	-73.56020534817549	-66.44013168778876	-96.01974728356294	98.54038985381493
2257.395811882208	-74.17645185008894	86.5070248194036	-99.11175557201895	-88.21134039552065
2259.909615681631	-75.16528024072018	-131.6874295770746	-114.4335417197158	-51.94242566300033
2262.423419481055	-69.90702762751528	-0.9446757943024023	-103.787539324848	119.8195302317949
2264.937223280478	-65.80914904063157	160.6422875358745	-115.9110639146465	160.2250869924994
2267.451027079901	-65.65622281657711	-10.64820617098005	-101.6184522720974	-40.0476634620828
2269.964830879325	-66.68854331184666	-170.5234036052238	-102.2499078329437	107.2055080048083
2272.478634678748	-68.89456306693853	34.04026233016761	-104.9905512565123	-64.14447098978698
2274.992438478172	-68.06522136897664	-105.4317624776981	-106.9903102389119	-133.8273571158492
2277.506242277595	-67.64465211493338	83.13583441188182	-96.06446446944193	98.76341730602896
2280.020046077018	-71.26168717352127	-117.3314561880549	-91.9000896314935	-100.5591535877807
2282.533849876442	-73.85615854638817	20.2346826694995	-91.42325114734822	57.96137751953697
2285.047653675865	-73.29332093428073	171.2167821782909	-95.34537700678354	-117.0168579276753
2287.561457475289	-77.47644521511411	-13.96428063455658	-100.986653286774	111.8717805656451
2290.075261274712	-78.48253721967423	21.68585710199009	-109.5060718879621	47.99588664479645
2292.589065074135	-68.76794286078839	-163.8660473386404	-101.2725577686604	-45.44755738621502
2295.102868873559	-66.62578777416604	8.970499950787515	-104.165835339025	167.9149255873925
2297.616672672982	-67.07443572629865	-168.2879300670765	-101.9141259836651	4.561667349526969
2300.130476472405	-69.70014532470208	21.46405466131888	-96.67393182773908	-141.3791791188415
2302.644280271829	-75.14350725028382	176.0898647731001	-92.0714544270942	97.1796250653705
2305.158084071252	-77.28443233576155	-98.65732679994129	-87.93089389300454	-52.41487174429817
2307.671887870676	-68.13006792453989	45.48784997182482	-87.23163961147111	141.2052253269685
2310.185691670099	-65.16914720524456	-126.3126565498362	-87.75364157614446	-33.88552965805759
2312.699495469522	-67.51749025103609	72.85867705734029	-90.15414774373347	137.3662930477746
2315.213299268946	-71.77284686670733	-50.89231124599277	-94.53411375423724	-76.16488394659542
2317.727103068369	-69.11001713690642	-171.2520757271826	-91.28899905867392	80.67296526551938
2320.240906867793	-65.82337336535028	23.99683668371965	-88.25049330256385	-107.625723309366
2322.754710667216	-64.10435117074363	-163.8746884608922	-89.0653374035426	58.86297591244175
2325.268514466639	-64.38777083756045	18.57228860195397	-93.34198324270263	-121.4994049571763
2327.782318266063	-65.40814354716618	-147.6334338191741	-97.62650699578005	32.15135716361547
2330.296122065486	-63.76340897333744	35.91120864975912	-92.07623547204227	-172.9129509051684
2332.809925864909	-61.37066401169712	-137.4526278675695	-90.18654538462673	22.07996423436283
2335.323729664333	-61.96238519480507	57.09967291014718	-89.42283037302694	-138.0295326703064
2337.837533463756	-65.03394669174955	-116.7859592473975	-87.74677437454196	44.73671376653288
2340.35133726318	-68.80625477956031	45.70766803627674	-87.24986415629215	-148.4570246341533
2342.865141062603	-74.4219389706364	-164.5930922034397	-87.28297277663033	13.10354291829928
2345.378944862026	-72.50951838163394	-34.79041180503334	-87.54948511225862	-178.7425027034815
2347.89274866145	-67.70548622394051	133.5505257517674	-89.06945130827155	-11.42668566309778
2350.406552460873	-64.61627229446144	-45.24787552130212	-90.73410070499924	161.5719467118892
2352.920356260297	-62.2528988291961	143.0096575042163	-92.72293902346235	-2.972768036742798
2355.43416005972	-62.9355563186956	-29.82599507169947	-92.00556358406885	-170.3798665388887
2357.947963859143	-66.97656239894674	175.4539576415967	-89.73743926306996	8.255248827545117
2360.461767658567	-68.14004206250988	41.56884986214838	-88.92681132655343	-169.8281859306884
2362.97557145799	-66.66016441348873	-99.88855092862944	-88.36813270491633	2.896310840670153
2365.489375257413	-65.36242958197217	103.3650058560792	-88.52437731393634	169.3701675342953
2368.003179056837	-68.94823993235353	-63.19799936169946	-89.01249982631862	-19.50013844856186
2370.51698285626	-82.06662053269285	138.7589834378705	-88.14392716192626	153.2933925593474
2373.030786655684	-74.67168372769072	100.739434771297	-89.90613288204307	-44.72872359520581
2375.544590455107	-68.74689117661062	-83.81222684991201	-93.48094654283878	67.65536505684035
2378.058394254531	-67.04912353991025	106.3249714892318	-87.76207793606049	-162.6211485990858
2380.572198053954	-64.40768346713719	-58.84547360471467	-85.01251433847816	-3.961886722518041
2383.086001853378	-63.48557144434447	132.1587655555674	-84.40501406583778	157.0701009717652
2385.599805652801	-65.91064915493291	-20.92133046008833	-85.67394676830588	-38.95336659791376
2388.113609452224	-66.43673700446284	-158.8857976249113	-87.41152201680239	112.7402461746992
2390.627413251648	-64.3792841924249	47.94610460294138	-88.42732322435252	-86.7691143600681
2393.141217051071	-62.59520791550483	-111.3365707385601	-92.56431701363795	95.82214462745942
2395.655020850495	-62.80324685085262	74.16817075516495	-94.58344400433184	-71.98165186448725
2398.168824649918	-66.21043411267712	-114.4523005087745	-92.61561348420359	112.6208040859915
2400.682628449341	-72.37261846213049	41.14175511861554	-94.25052919342575	-89.25352551516792
2403.196432248765	-73.42986490246871	177.7263965133479	-94.06616261992683	47.38573315624151
2405.710236048188	-77.71560436760693	-30.14551074952745	-96.87359328980153	-145.7441488742649
2408.224039847611	-74.52443180338555	-70.33398040162642	-118.5427616000379	-108.0672777698844
2410.737843647035	-61.97460231948305	73.8409075796542	-97.09872244915401	12.15456092413235
2413.251647446458	-56.21830228229716	-116.4805379993322	-92.79342432942602	168.0506892835216
2415.765451245882	-54.39809605398917	70.46639268355486	-90.41471683803854	-27.80585538550183
2418.279255045305	-55.52464079302619	-106.4298441069985	-91.455375849538	146.2193225254697
2420.793058844728	-59.81262082905504	67.72660553133385	-95.57276049296311	-45.55280328561452
2423.306862644152	-70.84752637383589	-95.68645602950882	-94.7706212864648	149.9001249177185
2425.820666443575	-69.29104036290977	-124.0288193383865	-89.95725791361691	2.144765961287445
2428.334470242999	-66.45236287497939	93.77039363693272	-87.32156226260881	179.5163039783992
2430.848274042422	-67.31411774428753	-45.56349862285667	-86.01227924761974	-15.39857673142252
2433.362077841845	-69.2057803040547	134.4787621075601	-86.93699431760423	174.2310079959753
2435.875881641269	-67.72770299781548	-101.3200882485281	-89.89170374252285	25.65950090905734
2438.389685440692	-62.92692112880707	58.92307295007924	-90.69821727757252	-115.6128194127771
2440.903489240116	-60.6154903306289	-122.7643594421374	-87.41262556450638	78.52205929822435
2443.417293039539	-60.12463998872683	55.44559809808714	-86.47928808108959	-97.02075638697018
2445.931096838962	-62.00428414211152	-130.3282155952446	-89.87792853402127	82.46148649817657
2448.444900638386	-66.89635488501401	40.53138118011984	-95.18745440971483	-112.2539201359106
2450.958704437809	-73.02013787044218	-153.1295151514904	-96.47602778328171	88.60982171060961
2453.472508237232	-77.40536477264926	5.239209961763512	-93.11371401317075	-77.65846102898327
2455.986312036656	-77.22780680779199	-174.8751689278853	-90.17708610922419	87.78464183048845
2458.500115836079	-70.54803788164554	27.97976295801985	-87.30663754427812	-100.9990050200326
2461.013919635503	-68.38389208149812	-159.9074330753553	-86.51301183812487	75.21070719559158
2463.527723434926	-67.82576454924894	3.712669658430284	-88.45139379531844	-99.96445458180415
2466.041527234349	-65.95756827654229	-172.6723580532935	-89.36582352408863	107.5212919204197
2468.555331033773	-65.97787274849276	15.65254733616976	-86.69964271282319	-53.40598187253327
2471.069134833196	-67.65856677576248	-166.322281625387	-85.65115766588649	135.8069990754174
2473.58293863262	-67.0475595892342	-6.38878632773956	-86.63983793345493	-32.40113260774756
2476.096742432043	-65.34879739081494	159.8906175984874	-88.37498362162462	151.4109641697799
2478.610546231466	-64.80021798207561	-35.78789602284529	-91.64212304375769	-44.49458753476443
2481.12435003089	-65.94238264499519	129.5157267756606	-96.69744471827237	117.5730219460364
2483.638153830313	-76.44832633357272	-36.29272864773529	-96.47666149532908	-72.53259107586238
2486.151957629736	-72.98708778771685	-57.72931172033023	-91.40038523866359	99.59523841658928
2488.66576142916	-69.79287405584141	159.1027508664053	-93.82873796898444	-80.2225088407706
2491.179565228583	-71.22936298971173	17.21293219864855	-105.57276274971	-122.0096478020221
2493.693369028007	-68.89078257463991	-111.3667369284737	-93.59226667881566	75.46041524888749
2496.20717282743	-64.90599675938697	87.91436427238548	-90.41652096804691	-98.24039937899114
2498.720976626853	-65.69266559426177	-80.56141393870783	-89.54974286601905	95.62897273095516
2501.234780426277	-72.33581878904063	107.9467233787579	-92.9780723607869	-76.95848020801181
2503.7485842257	-94.36086337959676	-26.96238615347584	-97.45167817406852	92.23061231076964
2506.262388025124	-78.95428407555704	-57.26905753934066	-98.89375337302198	-85.010604259627
2508.776191824547	-69.3492618004957	160.397302632188	-103.3943593308446	59.85829897874149
2511.289995623971	-63.6034014905066	-0.1739074544225287	-95.28039931053848	-167.4802607251731
2513.803799423394	-60.06990522746092	-173.1725363533384	-93.32163924870159	-17.59508714921035
2516.317603222818	-57.93562667002888	3.671713424870022	-91.49207032232573	124.8513953737352
2518.831407022241	-58.22218233488096	178.1606038173864	-92.79503081235488	-87.44431839733015
2521.345210821664	-60.29796865287818	-7.326232395133405	-92.06090557453021	58.94969136992864
2523.859014621088	-61.89252639346353	164.416418823911	-94.39727800175591	-101.80106183059
2526.372818420511	-63.61412525622459	-26.11729495314283	-94.81658311000267	122.4983185563574
2528.886622219934	-65.9956295838993	160.096243097125	-91.53082712011346	-31.64503706929752
2531.400426019358	-67.1522375532344	0.2905674872903116	-87.0566138213063	178.7344386895678
2533.914229818781	-72.5911003285307	174.7054841392548	-86.17337915432066	15.86081124779598
2536.428033618205	-83.38820904094618	-161.211123073131	-88.81668174153114	-146.5212162355148
2538.941837417628	-71.88465735717057	-1.394350567860746	-89.97374855731923	46.18046264638303
2541.455641217051	-68.15603165595975	-156.4471748241243	-93.27525102921571	-132.5471043314041
2543.969445016475	-68.06283500582862	28.96950807073202	-106.9961431032441	70.67904716973675
2546.483248815898	-73.87774061129527	-151.7195410380342	-102.7077530721202	69.51962509929957
2548.997052615322	-78.49727541004785	72.80958365247756	-94.8549189093972	-74.87141245654506
